text,label,style
24hr blood I think pressure monitoring test,Ambulatory Blood Pressure Test,terse_aug
annual eye exam,Eye Exam,terse
annual just eye exam,Eye Exam,terse_aug
massage therapy | therapeutic | registered RMT,Massage,progressive
therapy | therapeutic | registered RMT,Massage,progressive_aug
massage therapy | therapeutic | registered RMT,Massage,progressive_aug
massage therapy | therapeutic | registered like RMT,Massage,progressive_aug
cancer blood test,CA-125 (Cancer Antigen) Test,vague_turn1
cancer I think blood test,CA-125 (Cancer Antigen) Test,vague_turn1_aug
physio session,Physiotherapy,vague_turn1
actually physio session,Physiotherapy,vague_turn1_aug
ostomy pouching system,Ostomy,partial_turn2
ostomy um pouching system,Ostomy,partial_turn2_aug
counselling,Other mental health services,vague_turn1
I think counselling,Other mental health services,vague_turn1_aug
I bought a metal pole with hooks to hang IV bags at home,IV Stand (purchase),confused_student
I bought a metal pole with hooks to hang IV bags home,IV Stand (purchase),confused_student_aug
I bought a metal pole hooks with to hang IV bags at home,IV Stand (purchase),confused_student_aug
I bought a metal pole with hooks to hang IV bags at just home,IV Stand (purchase),confused_student_aug
"therapist | registered psychologist, doctorate level",Psychologist,progressive
"therapist | registered psychologist, doctorate",Psychologist,progressive_aug
"therapist registered | psychologist, doctorate level",Psychologist,progressive_aug
"therapist actually | registered psychologist, doctorate level",Psychologist,progressive_aug
prescription drug,Drug,partial_turn2
prescription drug basically,Drug,partial_turn2_aug
continuous glucose | transmitter stopped | it clips onto the sensor,Glucose Monitoring System Transmitter,progressive
continuous glucose | transmitter stopped | clips onto the sensor,Glucose Monitoring System Transmitter,progressive_aug
clips glucose | transmitter stopped | it continuous onto the sensor,Glucose Monitoring System Transmitter,progressive_aug
continuous glucose | I think transmitter stopped | it clips onto the sensor,Glucose Monitoring System Transmitter,progressive_aug
nursing home long term care,Nursing Home and Long Term Care,terse
nursing home long care,Nursing Home and Long Term Care,terse_aug
nursing home care term long,Nursing Home and Long Term Care,terse_aug
nursing I think home long term care,Nursing Home and Long Term Care,terse_aug
the tight socks doctor said to get,"Compression Stockings, knee length (20-29 mmhg)",vague_turn1
tight socks doctor said to get,"Compression Stockings, knee length (20-29 mmhg)",vague_turn1_aug
the to socks doctor said tight get,"Compression Stockings, knee length (20-29 mmhg)",vague_turn1_aug
the tight socks doctor said to so get,"Compression Stockings, knee length (20-29 mmhg)",vague_turn1_aug
wheelchair | transport kind | someone pushes it | for my mom,Transport Wheelchair,progressive
wheelchair | transport kind someone pushes it | for my mom,Transport Wheelchair,progressive_aug
wheelchair | transport kind | someone pushes it | for my mom,Transport Wheelchair,progressive_aug
wheelchair | transport kind | just someone pushes it | for my mom,Transport Wheelchair,progressive_aug
psychology session | not just counselling | registered psychologist,Psychologist,progressive
psychology session | not just counselling | registered,Psychologist,progressive_aug
psychology session | not just | counselling registered psychologist,Psychologist,progressive_aug
basically psychology session | not just counselling | registered psychologist,Psychologist,progressive_aug
"thigh high, firm compression","Compression Stockings, thigh/full (20-29 mmhg)",partial_turn2
"firm high, thigh compression","Compression Stockings, thigh/full (20-29 mmhg)",partial_turn2_aug
"thigh high, firm compression so","Compression Stockings, thigh/full (20-29 mmhg)",partial_turn2_aug
nursing home,Nursing Home and Long Term Care,vague_turn1
basically nursing home,Nursing Home and Long Term Care,vague_turn1_aug
I got a little tube thing I blow into to check my lung function at home,Peak Flow Meter,confused_student
I got a little tube thing I blow into to check my lung at home,Peak Flow Meter,confused_student_aug
I got a little tube thing I blow into to check home lung function at my,Peak Flow Meter,confused_student_aug
I got a little tube thing I blow into to um check my lung function at home,Peak Flow Meter,confused_student_aug
occupational therapy | not physio | adapting my home,Occupational Therapy,progressive
occupational therapy | not physio | adapting my,Occupational Therapy,progressive_aug
occupational adapting | not physio | therapy my home,Occupational Therapy,progressive_aug
occupational therapy | not physio | adapting my home I think,Occupational Therapy,progressive_aug
the ones that go up high,"Compression Stockings, thigh/full (15-19 mmhg)",vague_turn1
the ones go up high,"Compression Stockings, thigh/full (15-19 mmhg)",vague_turn1_aug
go ones that the up high,"Compression Stockings, thigh/full (15-19 mmhg)",vague_turn1_aug
like the ones that go up high,"Compression Stockings, thigh/full (15-19 mmhg)",vague_turn1_aug
How do I claim medical cannabis that was prescribed by my doctor?,Medical Cannabis,question
How do I claim medical cannabis that was by my doctor?,Medical Cannabis,question_aug
How do I claim medical cannabis that was prescribed by doctor? my,Medical Cannabis,question_aug
How do I so claim medical cannabis that was prescribed by my doctor?,Medical Cannabis,question_aug
overnight sleep study test,Sleep Study,terse
test sleep study overnight,Sleep Study,terse_aug
overnight sleep like study test,Sleep Study,terse_aug
the bars in the shower,Grab Bar/Bath Bar - permanent fixtures (purchase),vague_turn1
the bars the shower,Grab Bar/Bath Bar - permanent fixtures (purchase),vague_turn1_aug
in bars the the shower,Grab Bar/Bath Bar - permanent fixtures (purchase),vague_turn1_aug
the bars in the so shower,Grab Bar/Bath Bar - permanent fixtures (purchase),vague_turn1_aug
made specially for my foot problem,Orthopaedic or custom made shoes,partial_turn2
made specially for my foot,Orthopaedic or custom made shoes,partial_turn2_aug
made specially my for foot problem,Orthopaedic or custom made shoes,partial_turn2_aug
made specially for just my foot problem,Orthopaedic or custom made shoes,partial_turn2_aug
raised toilet seat,Raised Toilet seat (purchase),vague_turn1
raised toilet like seat,Raised Toilet seat (purchase),vague_turn1_aug
breast screening,Mammogram,vague_turn1
I think breast screening,Mammogram,vague_turn1_aug
What's the right category for store-bought shoe inserts that aren't custom-made?,Standard foot orthotics or shoe inserts,question
What's the right category for store-bought inserts that aren't custom-made?,Standard foot orthotics or shoe inserts,question_aug
What's the right category for store-bought custom-made? inserts that aren't shoe,Standard foot orthotics or shoe inserts,question_aug
What's the right category for store-bought shoe inserts that aren't just custom-made?,Standard foot orthotics or shoe inserts,question_aug
OT,Occupational Therapy,vague_turn1
like OT,Occupational Therapy,vague_turn1_aug
foot care | trimming nails and treating calluses | not the medical kind,Chiropody (Foot Care) Treatment,progressive
foot care | trimming nails and treating calluses | the medical kind,Chiropody (Foot Care) Treatment,progressive_aug
foot care | trimming treating and nails calluses | not the medical kind,Chiropody (Foot Care) Treatment,progressive_aug
foot care | trimming nails and treating calluses actually | not the medical kind,Chiropody (Foot Care) Treatment,progressive_aug
my leg socks,"Compression Calf Sleeves/Tights (footless), any length",vague_turn1
so my leg socks,"Compression Calf Sleeves/Tights (footless), any length",vague_turn1_aug
I bought a medical device but I can't find it in any of the specific categories,Other medical items,confused_student
I bought a medical device but I can't find in any of the specific categories,Other medical items,confused_student_aug
I bought a medical device but categories can't find it in any of the specific I,Other medical items,confused_student_aug
I bought a medical device but I can't find it um in any of the specific categories,Other medical items,confused_student_aug
Filing for a dedicated receiver unit for a continuous glucose monitoring system to display interstitial glucose readings,Glucose Monitoring System Receiver,detailed_clinical
Filing for a dedicated receiver unit for a continuous glucose monitoring system to display glucose readings,Glucose Monitoring System Receiver,detailed_clinical_aug
Filing for a dedicated receiver unit interstitial a continuous glucose monitoring system to display for glucose readings,Glucose Monitoring System Receiver,detailed_clinical_aug
Filing for a dedicated receiver unit for a continuous glucose monitoring system to display interstitial glucose um readings,Glucose Monitoring System Receiver,detailed_clinical_aug
depends and underpads,Incontinence Supplies,partial_turn2
depends just and underpads,Incontinence Supplies,partial_turn2_aug
compression for my knee,"Compression Stockings, knee length (20-29 mmhg)",vague_turn1
for compression my knee,"Compression Stockings, knee length (20-29 mmhg)",vague_turn1_aug
compression for my knee just,"Compression Stockings, knee length (20-29 mmhg)",vague_turn1_aug
province paid first | submitting balance | top up coordination,Provincial Replacement Plan,progressive
province paid first | submitting balance | top up,Provincial Replacement Plan,progressive_aug
province balance first | submitting paid | top up coordination,Provincial Replacement Plan,progressive_aug
province paid first just | submitting balance | top up coordination,Provincial Replacement Plan,progressive_aug
What category for an overnight sleep study test?,Sleep Study,question
What category for an sleep study test?,Sleep Study,question_aug
What category for study overnight sleep an test?,Sleep Study,question_aug
What category for I think an overnight sleep study test?,Sleep Study,question_aug
TENS machine | the device with sticky electrode pads,"Stimulator, muscle/nerve (TENS)",progressive
machine | the device with sticky electrode pads,"Stimulator, muscle/nerve (TENS)",progressive_aug
the machine | TENS device with sticky electrode pads,"Stimulator, muscle/nerve (TENS)",progressive_aug
TENS machine | the device with sticky like electrode pads,"Stimulator, muscle/nerve (TENS)",progressive_aug
"my daughter sees a social worker with a BSW for her anxiety, need to claim the sessions",Social Worker (Bachelors),parent_or_dependent
